n,algorithm,scenario,k,p,nstart,nsteps,nkeep,equal_weights,opt,balanced,seed,time,error,obj
1000,2,1,3,10,400,20,10,FALSE,HARD,2,35,2.8962550163269,0.02,-13671.2984072575
 200,3,1,3,10,400,20,10,FALSE,HARD,2,35,1.24467206001282,0.03,-2679.03409898464
1000,3,1,3,10,400,20,10,FALSE,HARD,2,35,3.39768886566162,0.02,-13671.2984072575
 200,4,1,3,10,400,20,10,FALSE,HARD,2,35,0.590420961380005,0.03,-2679.90222693306
1000,4,1,3,10,400,20,10,FALSE,HARD,2,35,1.25464701652527,0.02,-13671.3658848828
 200,2,2,3,10,400,20,10,FALSE,HARD,2,35,1.17785000801086,0.035,-3057.79178731107
1000,2,2,3,10,400,20,10,FALSE,HARD,2,35,3.93239498138428,0.03,-15632.6005649555
 200,3,2,3,10,400,20,10,FALSE,HARD,2,35,1.85104990005493,0.035,-3057.79178731106
1000,3,2,3,10,400,20,10,FALSE,HARD,2,35,4.81624007225037,0.03,-15632.6005649555
 200,4,2,3,10,400,20,10,FALSE,HARD,2,35,0.562496185302734,0.035,-3057.79178731106
1000,4,2,3,10,400,20,10,FALSE,HARD,2,35,1.25564193725586,0.03,-15632.6005649555
 200,2,1,6,10,400,20,10,FALSE,HARD,2,35,1.28955912590027,0.025,-2744.18480986026
1000,2,1,6,10,400,20,10,FALSE,HARD,2,35,4.88757085800171,0.011,-14249.1048518002
 200,3,1,6,10,400,20,10,FALSE,HARD,2,35,3.0918140411377,0.02,-2742.63473491814
1000,3,1,6,10,400,20,10,FALSE,HARD,2,35,6.30214786529541,0.013,-14248.7141000117
 200,4,1,6,10,400,20,10,FALSE,HARD,2,35,1.18582797050476,0.02,-2742.63473491814
1000,4,1,6,10,400,20,10,FALSE,HARD,2,35,2.36766815185547,0.013,-14248.7141000117
 200,2,2,6,10,400,20,10,FALSE,HARD,2,35,1.6567850112915,0.21,-3218.77974410854
1000,2,2,6,10,400,20,10,FALSE,HARD,2,35,10.1217110157013,0.029,-16174.7522694024
 200,3,2,6,10,400,20,10,FALSE,HARD,2,35,3.1007080078125,0.195,-3183.67435471037
1000,3,2,6,10,400,20,10,FALSE,HARD,2,35,12.9397711753845,0.028,-16174.7910687747
 200,4,2,6,10,400,20,10,FALSE,HARD,2,35,1.27479195594788,0.22,-3205.16037504443
1000,4,2,6,10,400,20,10,FALSE,HARD,2,35,2.47539591789246,0.029,-16175.3776617319
 200,2,1,3, 4,1000,20,10,FALSE,HARD,2,35,0.488692998886108,0.035,-1202.38678326585
1000,2,1,3, 4,1000,20,10,FALSE,HARD,2,35,2.29251098632812,0.017,-6089.68260160688
 200,3,1,3, 4,1000,20,10,FALSE,HARD,2,35,0.846736192703247,0.035,-1202.38678326585
1000,3,1,3, 4,1000,20,10,FALSE,HARD,2,35,2.76182198524475,0.017,-6089.68260160688
 200,4,1,3, 4,1000,20,10,FALSE,HARD,2,35,0.422868013381958,0.035,-1202.38678326585
1000,4,1,3, 4,1000,20,10,FALSE,HARD,2,35,1.2910590171814,0.017,-6089.71781646116
 200,2,2,3, 4,1000,20,10,FALSE,HARD,2,35,0.905577898025513,0.04,-1593.46563080567
1000,2,2,3, 4,1000,20,10,FALSE,HARD,2,35,4.33939599990845,0.021,-8056.15409561448
 200,3,2,3, 4,1000,20,10,FALSE,HARD,2,35,1.28356719017029,0.04,-1593.46563080568
1000,3,2,3, 4,1000,20,10,FALSE,HARD,2,35,4.96182680130005,0.021,-8056.15409561449
 200,4,2,3, 4,1000,20,10,FALSE,HARD,2,35,0.400927066802979,0.04,-1593.46563080568
1000,4,2,3, 4,1000,20,10,FALSE,HARD,2,35,1.3154821395874,0.021,-8056.15409561449
 200,2,1,6, 4,1000,20,10,FALSE,HARD,2,35,0.7448890209198,0.02,-1308.01410915937
1000,2,1,6, 4,1000,20,10,FALSE,HARD,2,35,3.398756980896,0.008,-6725.82185369764
 200,3,1,6, 4,1000,20,10,FALSE,HARD,2,35,2.09689998626709,0.02,-1308.01410915937
1000,3,1,6, 4,1000,20,10,FALSE,HARD,2,35,5.9710328578949,0.007,-6725.19363805247
 200,4,1,6, 4,1000,20,10,FALSE,HARD,2,35,1.05916786193848,0.02,-1308.01410915937
1000,4,1,6, 4,1000,20,10,FALSE,HARD,2,35,2.5646858215332,0.008,-6725.48857615516
 200,2,2,6, 4,1000,20,10,FALSE,HARD,2,35,1.70045304298401,0.04,-1684.19666230237
1000,2,2,6, 4,1000,20,10,FALSE,HARD,2,35,8.45592403411865,0.022,-8665.84353340239
 200,3,2,6, 4,1000,20,10,FALSE,HARD,2,35,3.31413817405701,0.04,-1684.19666230237
1000,3,2,6, 4,1000,20,10,FALSE,HARD,2,35,10.2825040817261,0.022,-8665.84353340239
 200,4,2,6, 4,1000,20,10,FALSE,HARD,2,35,1.00032496452332,0.04,-1684.19666230237
1000,4,2,6, 4,1000,20,10,FALSE,HARD,2,35,2.38936591148376,0.022,-8665.86189448811
 200,2,1,3,10,1000,20,10,FALSE,HARD,2,35,1.67611694335938,0.03,-2678.67416628757
1000,2,1,3,10,1000,20,10,FALSE,HARD,2,35,7.27133297920227,0.02,-13671.2984072575
 200,3,1,3,10,1000,20,10,FALSE,HARD,2,35,3.01793003082275,0.03,-2678.97569248837
1000,3,1,3,10,1000,20,10,FALSE,HARD,2,35,8.33435702323914,0.02,-13671.2984072575
 200,4,1,3,10,1000,20,10,FALSE,HARD,2,35,1.31360006332397,0.03,-2679.70887303356
1000,4,1,3,10,1000,20,10,FALSE,HARD,2,35,2.99874901771545,0.02,-13671.3658848828
 200,2,2,3,10,1000,20,10,FALSE,HARD,2,35,2.82719111442566,0.035,-3057.79178731106
1000,2,2,3,10,1000,20,10,FALSE,HARD,2,35,9.61189794540405,0.03,-15632.6005649555
 200,3,2,3,10,1000,20,10,FALSE,HARD,2,35,4.12816905975342,0.035,-3057.79178731106
1000,3,2,3,10,1000,20,10,FALSE,HARD,2,35,11.0148620605469,0.03,-15632.6005649555
 200,4,2,3,10,1000,20,10,FALSE,HARD,2,35,1.2644350528717,0.035,-3057.79178731106
1000,4,2,3,10,1000,20,10,FALSE,HARD,2,35,2.88229203224182,0.03,-15632.6005649555
 200,2,1,6,10,1000,20,10,FALSE,HARD,2,35,3.16354012489319,0.025,-2744.18480986026
1000,2,1,6,10,1000,20,10,FALSE,HARD,2,35,12.0103089809418,0.015,-14249.0832736925
 200,3,1,6,10,1000,20,10,FALSE,HARD,2,35,7.29102087020874,0.02,-2740.95209967994
1000,3,1,6,10,1000,20,10,FALSE,HARD,2,35,16.1022889614105,0.013,-14248.7141000117
 200,4,1,6,10,1000,20,10,FALSE,HARD,2,35,3.04302287101746,0.02,-2742.63473491814
1000,4,1,6,10,1000,20,10,FALSE,HARD,2,35,6.00218820571899,0.013,-14248.9245797522
 200,2,2,6,10,1000,20,10,FALSE,HARD,2,35,4.33586311340332,0.21,-3218.77974410854
1000,2,2,6,10,1000,20,10,FALSE,HARD,2,35,26.6367440223694,0.029,-16174.7522694024
 200,3,2,6,10,1000,20,10,FALSE,HARD,2,35,8.05007600784302,0.13,-3150.44045907384
1000,3,2,6,10,1000,20,10,FALSE,HARD,2,35,32.1265649795532,0.027,-16174.6326419777
 200,4,2,6,10,1000,20,10,FALSE,HARD,2,35,3.10115909576416,0.13,-3150.44045907384
1000,4,2,6,10,1000,20,10,FALSE,HARD,2,35,6.10567188262939,0.028,-16175.1759758821
 200,2,1,3, 4,400,20,10,FALSE,HARD,1,36,0.210438013076782,0.01,-1176.58452703244
1000,2,1,3, 4,400,20,10,FALSE,HARD,1,36,1.03722786903381,0.024,-6039.46204313823
 200,3,1,3, 4,400,20,10,FALSE,HARD,1,36,0.351061105728149,0.01,-1176.58452703244
1000,3,1,3, 4,400,20,10,FALSE,HARD,1,36,1.2366931438446,0.024,-6039.46204313823
 200,4,1,3, 4,400,20,10,FALSE,HARD,1,36,0.171240091323853,0.01,-1176.58452703244
1000,4,1,3, 4,400,20,10,FALSE,HARD,1,36,0.492681980133057,0.024,-6039.46204313823
 200,2,2,3, 4,400,20,10,FALSE,HARD,1,36,0.345077037811279,0.03,-1566.23140878703
1000,2,2,3, 4,400,20,10,FALSE,HARD,1,36,1.57240581512451,0.028,-8004.1991359303
 200,3,2,3, 4,400,20,10,FALSE,HARD,1,36,0.524597883224487,0.03,-1566.23140878704
1000,3,2,3, 4,400,20,10,FALSE,HARD,1,36,1.62565302848816,0.028,-8004.19913593031
 200,4,2,3, 4,400,20,10,FALSE,HARD,1,36,0.162564992904663,0.03,-1566.23140878704
1000,4,2,3, 4,400,20,10,FALSE,HARD,1,36,0.502655982971191,0.028,-8004.19913593031
 200,2,1,6, 4,400,20,10,FALSE,HARD,1,36,0.31016993522644,0.165,-1364.66971122372
1000,2,1,6, 4,400,20,10,FALSE,HARD,1,36,1.42814207077026,0.016,-6671.77981918165
 200,3,1,6, 4,400,20,10,FALSE,HARD,1,36,0.846736192703247,0.025,-1281.92004759404
1000,3,1,6, 4,400,20,10,FALSE,HARD,1,36,2.40823602676392,0.013,-6670.03411580944
 200,4,1,6, 4,400,20,10,FALSE,HARD,1,36,0.425861120223999,0.025,-1281.92004759404
1000,4,1,6, 4,400,20,10,FALSE,HARD,1,36,0.973395824432373,0.013,-6670.03411580944
 200,2,2,6, 4,400,20,10,FALSE,HARD,1,36,0.626325130462646,0.01,-1675.60508575744
1000,2,2,6, 4,400,20,10,FALSE,HARD,1,36,3.30301403999329,0.027,-8612.92110887117
 200,3,2,6, 4,400,20,10,FALSE,HARD,1,36,1.32602906227112,0.01,-1675.60508575744
1000,3,2,6, 4,400,20,10,FALSE,HARD,1,36,4.43770098686218,0.028,-8613.36597085258
 200,4,2,6, 4,400,20,10,FALSE,HARD,1,36,0.449796915054321,0.015,-1677.05923054853
1000,4,2,6, 4,400,20,10,FALSE,HARD,1,36,1.17086887359619,0.03,-8613.59195464413
 200,2,1,3,10,400,20,10,FALSE,HARD,1,36,0.616147994995117,0.025,-2658.20580320624
1000,2,1,3,10,400,20,10,FALSE,HARD,1,36,3.29577612876892,0.026,-13611.7935211557
 200,3,1,3,10,400,20,10,FALSE,HARD,1,36,1.27060198783875,0.025,-2658.20580320624
1000,3,1,3,10,400,20,10,FALSE,HARD,1,36,3.72803092002869,0.026,-13611.7935211557
 200,4,1,3,10,400,20,10,FALSE,HARD,1,36,0.530580997467041,0.025,-2658.20580320624
1000,4,1,3,10,400,20,10,FALSE,HARD,1,36,1.19281005859375,0.028,-13614.6123317518
 200,2,2,3,10,400,20,10,FALSE,HARD,1,36,1.00331711769104,0.035,-3049.73810006949
1000,2,2,3,10,400,20,10,FALSE,HARD,1,36,3.56047797203064,0.027,-15583.6648423619
 200,3,2,3,10,400,20,10,FALSE,HARD,1,36,1.71242094039917,0.035,-3049.29199593536
1000,3,2,3,10,400,20,10,FALSE,HARD,1,36,4.00956416130066,0.027,-15583.6689376737
 200,4,2,3,10,400,20,10,FALSE,HARD,1,36,0.526590824127197,0.035,-3051.74126164943
1000,4,2,3,10,400,20,10,FALSE,HARD,1,36,1.17270088195801,0.029,-15583.7581382873
 200,2,1,6,10,400,20,10,FALSE,HARD,1,36,1.16164493560791,0.04,-2717.15774243352
1000,2,1,6,10,400,20,10,FALSE,HARD,1,36,4.65754508972168,0.012,-14178.4981404956
 200,3,1,6,10,400,20,10,FALSE,HARD,1,36,2.90195298194885,0.02,-2714.92137403305
1000,3,1,6,10,400,20,10,FALSE,HARD,1,36,5.85608005523682,0.013,-14177.5347660087
 200,4,1,6,10,400,20,10,FALSE,HARD,1,36,1.20677399635315,0.02,-2714.92137403305
1000,4,1,6,10,400,20,10,FALSE,HARD,1,36,2.23858094215393,0.013,-14177.5347660087
 200,2,2,6,10,400,20,10,FALSE,HARD,1,36,1.64659714698792,0.1,-3183.18894035105
1000,2,2,6,10,400,20,10,FALSE,HARD,1,36,9.30687379837036,0.033,-16113.004285631
 200,3,2,6,10,400,20,10,FALSE,HARD,1,36,3.16239094734192,0.13,-3176.59195324028
1000,3,2,6,10,400,20,10,FALSE,HARD,1,36,11.4967501163483,0.035,-16113.5658539003
 200,4,2,6,10,400,20,10,FALSE,HARD,1,36,1.25565719604492,0.24,-3208.12508892353
1000,4,2,6,10,400,20,10,FALSE,HARD,1,36,2.34648108482361,0.037,-16118.8061670372
 200,2,1,3, 4,1000,20,10,FALSE,HARD,1,36,0.466753005981445,0.01,-1176.58452703244
1000,2,1,3, 4,1000,20,10,FALSE,HARD,1,36,2.37668609619141,0.024,-6039.46204313823
 200,3,1,3, 4,1000,20,10,FALSE,HARD,1,36,0.784901142120361,0.01,-1176.58452703244
1000,3,1,3, 4,1000,20,10,FALSE,HARD,1,36,2.65889000892639,0.024,-6039.46204313823
 200,4,1,3, 4,1000,20,10,FALSE,HARD,1,36,0.394942998886108,0.01,-1176.58452703244
1000,4,1,3, 4,1000,20,10,FALSE,HARD,1,36,1.13097596168518,0.024,-6039.46204313823
 200,2,2,3, 4,1000,20,10,FALSE,HARD,1,36,0.77991509437561,0.03,-1566.23140878703
1000,2,2,3, 4,1000,20,10,FALSE,HARD,1,36,3.64624905586243,0.028,-8004.1991359303
 200,3,2,3, 4,1000,20,10,FALSE,HARD,1,36,1.11402201652527,0.03,-1566.23140878704
1000,3,2,3, 4,1000,20,10,FALSE,HARD,1,36,3.95243000984192,0.028,-8004.19913593031
 200,4,2,3, 4,1000,20,10,FALSE,HARD,1,36,0.400748014450073,0.03,-1566.23140878704
1000,4,2,3, 4,1000,20,10,FALSE,HARD,1,36,1.28057599067688,0.028,-8004.19913593031
 200,2,1,6, 4,1000,20,10,FALSE,HARD,1,36,0.766948938369751,0.17,-1364.59434293148
1000,2,1,6, 4,1000,20,10,FALSE,HARD,1,36,3.34106492996216,0.016,-6671.77981918165
 200,3,1,6, 4,1000,20,10,FALSE,HARD,1,36,2.00364184379578,0.025,-1280.62045134392
1000,3,1,6, 4,1000,20,10,FALSE,HARD,1,36,6.20839810371399,0.013,-6670.03411580944
 200,4,1,6, 4,1000,20,10,FALSE,HARD,1,36,0.894607067108154,0.025,-1280.62045134392
1000,4,1,6, 4,1000,20,10,FALSE,HARD,1,36,2.44006419181824,0.013,-6670.03411580944
 200,2,2,6, 4,1000,20,10,FALSE,HARD,1,36,1.53346014022827,0.01,-1675.60508575744
1000,2,2,6, 4,1000,20,10,FALSE,HARD,1,36,7.49497413635254,0.027,-8612.92110887117
 200,3,2,6, 4,1000,20,10,FALSE,HARD,1,36,3.00157809257507,0.01,-1675.60508575744
1000,3,2,6, 4,1000,20,10,FALSE,HARD,1,36,10.0835318565369,0.03,-8613.30851695399
 200,4,2,6, 4,1000,20,10,FALSE,HARD,1,36,1.09114599227905,0.015,-1677.05923054853
1000,4,2,6, 4,1000,20,10,FALSE,HARD,1,36,2.69379615783691,0.03,-8613.59195464413
 200,2,1,3,10,1000,20,10,FALSE,HARD,1,36,1.65756797790527,0.025,-2658.20580320624
1000,2,1,3,10,1000,20,10,FALSE,HARD,1,36,7.5722827911377,0.028,-13611.7603015754
 200,3,1,3,10,1000,20,10,FALSE,HARD,1,36,3.1186740398407,0.025,-2658.20580320624
1000,3,1,3,10,1000,20,10,FALSE,HARD,1,36,9.36419796943665,0.026,-13611.7935211557
 200,4,1,3,10,1000,20,10,FALSE,HARD,1,36,1.33982610702515,0.025,-2659.39978449091
1000,4,1,3,10,1000,20,10,FALSE,HARD,1,36,3.01199007034302,0.028,-13614.6123317518
 200,2,2,3,10,1000,20,10,FALSE,HARD,1,36,2.6396689414978,0.035,-3049.73810006949
1000,2,2,3,10,1000,20,10,FALSE,HARD,1,36,8.80924105644226,0.027,-15583.6648423619
 200,3,2,3,10,1000,20,10,FALSE,HARD,1,36,4.23170804977417,0.035,-3049.29199593536
1000,3,2,3,10,1000,20,10,FALSE,HARD,1,36,11.3686001300812,0.027,-15583.6689376737
 200,4,2,3,10,1000,20,10,FALSE,HARD,1,36,1.31248998641968,0.045,-3054.98361005708
1000,4,2,3,10,1000,20,10,FALSE,HARD,1,36,2.84601593017578,0.029,-15583.7581382873
 200,2,1,6,10,1000,20,10,FALSE,HARD,1,36,2.8298020362854,0.04,-2717.15774243352
1000,2,1,6,10,1000,20,10,FALSE,HARD,1,36,12.1693909168243,0.013,-14177.4990069472
 200,3,1,6,10,1000,20,10,FALSE,HARD,1,36,8.1987898349762,0.02,-2714.92137403305
1000,3,1,6,10,1000,20,10,FALSE,HARD,1,36,16.9420239925385,0.013,-14177.5347660087
 200,4,1,6,10,1000,20,10,FALSE,HARD,1,36,3.49617695808411,0.02,-2716.0282269121
1000,4,1,6,10,1000,20,10,FALSE,HARD,1,36,6.24201107025146,0.014,-14177.8562351484
 200,2,2,6,10,1000,20,10,FALSE,HARD,1,36,4.42817306518555,0.1,-3183.18894035105
1000,2,2,6,10,1000,20,10,FALSE,HARD,1,36,24.6365120410919,0.032,-16112.8185780446
 200,3,2,6,10,1000,20,10,FALSE,HARD,1,36,8.60279488563538,0.185,-3172.79867641845
1000,3,2,6,10,1000,20,10,FALSE,HARD,1,36,30.2376048564911,0.033,-16113.1625636068
 200,4,2,6,10,1000,20,10,FALSE,HARD,1,36,3.46174287796021,0.23,-3221.81881697105
1000,4,2,6,10,1000,20,10,FALSE,HARD,1,36,6.45305299758911,0.037,-16119.8629525173
 200,2,1,3, 4,400,20,10,FALSE,HARD,2,36,0.186501979827881,0.015,-1174.839299969
1000,2,1,3, 4,400,20,10,FALSE,HARD,2,36,0.964421033859253,0.024,-6035.40852233691
 200,3,1,3, 4,400,20,10,FALSE,HARD,2,36,0.339092969894409,0.015,-1174.839299969
1000,3,1,3, 4,400,20,10,FALSE,HARD,2,36,1.08619809150696,0.024,-6035.40852233691
 200,4,1,3, 4,400,20,10,FALSE,HARD,2,36,0.164560079574585,0.015,-1174.839299969
1000,4,1,3, 4,400,20,10,FALSE,HARD,2,36,0.485702037811279,0.024,-6035.40852233691
 200,2,2,3, 4,400,20,10,FALSE,HARD,2,36,0.3700110912323,0.02,-1568.37881307751
1000,2,2,3, 4,400,20,10,FALSE,HARD,2,36,1.47804689407349,0.031,-8004.92521611837
 200,3,2,3, 4,400,20,10,FALSE,HARD,2,36,0.514266014099121,0.02,-1568.37881307751
1000,3,2,3, 4,400,20,10,FALSE,HARD,2,36,1.73436284065247,0.031,-8004.92521611837
 200,4,2,3, 4,400,20,10,FALSE,HARD,2,36,0.179519891738892,0.03,-1568.58742638426
1000,4,2,3, 4,400,20,10,FALSE,HARD,2,36,0.539556980133057,0.031,-8004.92521611837
 200,2,1,6, 4,400,20,10,FALSE,HARD,2,36,0.303189039230347,0.15,-1366.1571994606
1000,2,1,6, 4,400,20,10,FALSE,HARD,2,36,1.39925789833069,0.009,-6665.77069196791
 200,3,1,6, 4,400,20,10,FALSE,HARD,2,36,0.849727869033813,0.025,-1273.83382031382
1000,3,1,6, 4,400,20,10,FALSE,HARD,2,36,2.28546690940857,0.132,-7040.88269944511
 200,4,1,6, 4,400,20,10,FALSE,HARD,2,36,0.409904003143311,0.025,-1273.83382031382
1000,4,1,6, 4,400,20,10,FALSE,HARD,2,36,1.07911491394043,0.132,-7040.88269944511
 200,2,2,6, 4,400,20,10,FALSE,HARD,2,36,0.713093042373657,0.02,-1671.17342250241
1000,2,2,6, 4,400,20,10,FALSE,HARD,2,36,3.55672907829285,0.024,-8618.12314406896
 200,3,2,6, 4,400,20,10,FALSE,HARD,2,36,1.21538186073303,0.02,-1670.35734801914
1000,3,2,6, 4,400,20,10,FALSE,HARD,2,36,4.10091018676758,0.026,-8618.01650192812
 200,4,2,6, 4,400,20,10,FALSE,HARD,2,36,0.408905982971191,0.02,-1672.10308195827
1000,4,2,6, 4,400,20,10,FALSE,HARD,2,36,1.15391397476196,0.028,-8619.12096895719
 200,2,1,3,10,400,20,10,FALSE,HARD,2,36,0.641284942626953,0.025,-2647.08708728689
1000,2,1,3,10,400,20,10,FALSE,HARD,2,36,2.75216197967529,0.026,-13610.4154229808
 200,3,1,3,10,400,20,10,FALSE,HARD,2,36,1.15590786933899,0.025,-2647.08708728689
1000,3,1,3,10,400,20,10,FALSE,HARD,2,36,3.0943431854248,0.027,-13610.426691305
 200,4,1,3,10,400,20,10,FALSE,HARD,2,36,0.510634899139404,0.025,-2647.33732938866
1000,4,1,3,10,400,20,10,FALSE,HARD,2,36,1.14644384384155,0.027,-13611.2946256545
 200,2,2,3,10,400,20,10,FALSE,HARD,2,36,1.09536600112915,0.03,-3034.74738290242
1000,2,2,3,10,400,20,10,FALSE,HARD,2,36,3.4783570766449,0.031,-15580.4388578709
 200,3,2,3,10,400,20,10,FALSE,HARD,2,36,1.82113003730774,0.03,-3034.74738290242
1000,3,2,3,10,400,20,10,FALSE,HARD,2,36,4.00744009017944,0.031,-15580.4388578709
 200,4,2,3,10,400,20,10,FALSE,HARD,2,36,0.516618967056274,0.02,-3035.33357148814
1000,4,2,3,10,400,20,10,FALSE,HARD,2,36,1.16787695884705,0.033,-15581.0749948945
 200,2,1,6,10,400,20,10,FALSE,HARD,2,36,1.07412695884705,0.165,-2850.84121339778
1000,2,1,6,10,400,20,10,FALSE,HARD,2,36,4.60468697547913,0.011,-14171.1882049973
 200,3,1,6,10,400,20,10,FALSE,HARD,2,36,3.18049502372742,0.025,-2720.17697653794
1000,3,1,6,10,400,20,10,FALSE,HARD,2,36,6.16738700866699,0.009,-14171.1874826547
 200,4,1,6,10,400,20,10,FALSE,HARD,2,36,1.31747817993164,0.025,-2720.17697653794
1000,4,1,6,10,400,20,10,FALSE,HARD,2,36,2.46042084693909,0.009,-14171.1874826547
 200,2,2,6,10,400,20,10,FALSE,HARD,2,36,1.7702648639679,0.29,-3231.11687589839
1000,2,2,6,10,400,20,10,FALSE,HARD,2,36,10.2697670459747,0.033,-16101.1739287818
 200,3,2,6,10,400,20,10,FALSE,HARD,2,36,3.61160087585449,0.21,-3175.5764000764
1000,3,2,6,10,400,20,10,FALSE,HARD,2,36,12.9273781776428,0.031,-16100.786303877
 200,4,2,6,10,400,20,10,FALSE,HARD,2,36,1.39327383041382,0.21,-3175.5764000764
1000,4,2,6,10,400,20,10,FALSE,HARD,2,36,2.8969669342041,0.033,-16102.6507410954
 200,2,1,3, 4,1000,20,10,FALSE,HARD,2,36,0.43782901763916,0.015,-1174.839299969
1000,2,1,3, 4,1000,20,10,FALSE,HARD,2,36,2.40211391448975,0.024,-6035.40852233691
 200,3,1,3, 4,1000,20,10,FALSE,HARD,2,36,0.852309942245483,0.015,-1174.839299969
1000,3,1,3, 4,1000,20,10,FALSE,HARD,2,36,2.87531089782715,0.024,-6035.40852233691
 200,4,1,3, 4,1000,20,10,FALSE,HARD,2,36,0.483706951141357,0.015,-1174.839299969
1000,4,1,3, 4,1000,20,10,FALSE,HARD,2,36,1.34041595458984,0.024,-6035.40852233691
 200,2,2,3, 4,1000,20,10,FALSE,HARD,2,36,1.00231981277466,0.02,-1568.37881307751
1000,2,2,3, 4,1000,20,10,FALSE,HARD,2,36,3.97337412834167,0.031,-8004.92521611837
 200,3,2,3, 4,1000,20,10,FALSE,HARD,2,36,1.27858090400696,0.02,-1568.37881307751
1000,3,2,3, 4,1000,20,10,FALSE,HARD,2,36,4.49300408363342,0.031,-8004.92521611837
 200,4,2,3, 4,1000,20,10,FALSE,HARD,2,36,0.39594292640686,0.03,-1568.58742638426
1000,4,2,3, 4,1000,20,10,FALSE,HARD,2,36,1.50397801399231,0.031,-8004.92521611837
 200,2,1,6, 4,1000,20,10,FALSE,HARD,2,36,0.772933006286621,0.025,-1273.83382031382
1000,2,1,6, 4,1000,20,10,FALSE,HARD,2,36,3.63684391975403,0.009,-6665.77069196791
 200,3,1,6, 4,1000,20,10,FALSE,HARD,2,36,2.11434602737427,0.025,-1273.83382031382
1000,3,1,6, 4,1000,20,10,FALSE,HARD,2,36,5.81683087348938,0.01,-6665.69254680905
 200,4,1,6, 4,1000,20,10,FALSE,HARD,2,36,1.04420804977417,0.025,-1273.83382031382
1000,4,1,6, 4,1000,20,10,FALSE,HARD,2,36,2.59905195236206,0.01,-6665.69254680905
 200,2,2,6, 4,1000,20,10,FALSE,HARD,2,36,1.69047880172729,0.01,-1667.54521077488
1000,2,2,6, 4,1000,20,10,FALSE,HARD,2,36,9.05523204803467,0.025,-8617.85080654246
 200,3,2,6, 4,1000,20,10,FALSE,HARD,2,36,3.11634206771851,0.015,-1668.9061745604
1000,3,2,6, 4,1000,20,10,FALSE,HARD,2,36,10.3355050086975,0.024,-8617.89544612456
 200,4,2,6, 4,1000,20,10,FALSE,HARD,2,36,1.02126908302307,0.015,-1668.9061745604
1000,4,2,6, 4,1000,20,10,FALSE,HARD,2,36,2.86434006690979,0.027,-8620.08857161519
 200,2,1,3,10,1000,20,10,FALSE,HARD,2,36,1.72240686416626,0.025,-2647.08708728689
1000,2,1,3,10,1000,20,10,FALSE,HARD,2,36,7.16542100906372,0.026,-13610.4154229808
 200,3,1,3,10,1000,20,10,FALSE,HARD,2,36,2.86434197425842,0.025,-2647.08708728689
1000,3,1,3,10,1000,20,10,FALSE,HARD,2,36,8.20516395568848,0.027,-13610.426691305
 200,4,1,3,10,1000,20,10,FALSE,HARD,2,36,1.27359509468079,0.025,-2647.33732938866
1000,4,1,3,10,1000,20,10,FALSE,HARD,2,36,3.01686882972717,0.027,-13611.2946256545
 200,2,2,3,10,1000,20,10,FALSE,HARD,2,36,3.05981707572937,0.03,-3034.74738290242
1000,2,2,3,10,1000,20,10,FALSE,HARD,2,36,8.81826210021973,0.031,-15580.4388578709
 200,3,2,3,10,1000,20,10,FALSE,HARD,2,36,4.38082003593445,0.03,-3034.74738290242
1000,3,2,3,10,1000,20,10,FALSE,HARD,2,36,10.8574969768524,0.031,-15580.4388578709
 200,4,2,3,10,1000,20,10,FALSE,HARD,2,36,1.33443212509155,0.02,-3035.33357148814
1000,4,2,3,10,1000,20,10,FALSE,HARD,2,36,2.78654789924622,0.033,-15581.0749948945
 200,2,1,6,10,1000,20,10,FALSE,HARD,2,36,2.86035084724426,0.04,-2719.15873079014
1000,2,1,6,10,1000,20,10,FALSE,HARD,2,36,11.4199719429016,0.009,-14171.1874826547
 200,3,1,6,10,1000,20,10,FALSE,HARD,2,36,8.22839498519897,0.03,-2718.01642038378
1000,3,1,6,10,1000,20,10,FALSE,HARD,2,36,16.6911659240723,0.009,-14171.1874826547
 200,4,1,6,10,1000,20,10,FALSE,HARD,2,36,3.4526309967041,0.03,-2718.01642038378
1000,4,1,6,10,1000,20,10,FALSE,HARD,2,36,5.86431789398193,0.009,-14171.1874826547
 200,2,2,6,10,1000,20,10,FALSE,HARD,2,36,4.49198818206787,0.275,-3211.80669414534
1000,2,2,6,10,1000,20,10,FALSE,HARD,2,36,25.4113898277283,0.031,-16100.2976324697
 200,3,2,6,10,1000,20,10,FALSE,HARD,2,36,8.77442288398743,0.21,-3175.5764000764
1000,3,2,6,10,1000,20,10,FALSE,HARD,2,36,30.5187180042267,0.032,-16100.0983836808
 200,4,2,6,10,1000,20,10,FALSE,HARD,2,36,3.41142892837524,0.21,-3175.5764000764
1000,4,2,6,10,1000,20,10,FALSE,HARD,2,36,6.57023787498474,0.034,-16102.1515385241
 200,2,1,3, 4,400,20,10,FALSE,HARD,1,37,0.205450057983398,0.025,-1204.78901026404
1000,2,1,3, 4,400,20,10,FALSE,HARD,1,37,0.955445051193237,0.023,-6098.60516637762
 200,3,1,3, 4,400,20,10,FALSE,HARD,1,37,0.29514479637146,0.025,-1204.78901026404
1000,3,1,3, 4,400,20,10,FALSE,HARD,1,37,1.18981695175171,0.023,-6098.60516637762
 200,4,1,3, 4,400,20,10,FALSE,HARD,1,37,0.164559841156006,0.025,-1204.78901026404
